label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,J_fullscan_scanevent2,H_fullscan_scanevent2,L_fullscan_scanevent2,N_fullscan_scanevent2,I_fullscan_scanevent2,G_fullscan_scanevent2,E_fullscan_scanevent2,F_fullscan_scanevent2,J2_fullscan_scanevent2,K_fullscan_scanevent2,C_fullscan_scanevent2,A_fullscan_scanevent2,B_fullscan_scanevent2,D_fullscan_scanevent2
,759,763,0,879.812500,12.624,0.271919,,C13-label-3,TG(16:0_18:1_18:1),TG(16:0_18:1_18:1),C55H105O6N,0.006,1.109968,876.801819,197689936.00,303989376.00,176402576.00,263539792.00,182891056.00,NA,107849272.00,334745920.00,173719696.00,237987072.00,NA,260557248.00,304971872.00,271184352.00
,759,764,3,880.815979,12.621,0.607579,,C13-label-4,TG(16:0_18:1_18:1),TG(16:0_18:1_18:1),C55H105O6N,0.003,1.247291,876.801819,47761908.00,67740880.00,48263316.00,75750280.00,51855888.00,NA,27098318.00,89785864.00,43935316.00,62883276.00,NA,73102552.00,106440736.00,73274464.00
,759,765,0,881.819275,12.618,0.459513,,C13-label-5,TG(16:0_18:1_18:1),TG(16:0_18:1_18:1),C55H105O6N,0.000,1.176657,876.801819,11112835.00,19954852.00,13641081.00,24825894.00,14766651.00,NA,6827739.50,25500440.00,11297793.00,18266566.00,NA,20212208.00,31860726.00,20553096.00
,759,766,1,882.822510,12.632,0.810906,,C13-label-6,TG(16:0_18:1_18:1),TG(16:0_18:1_18:1),C55H105O6N,0.014,1.037047,876.801819,5079696.00,6105246.50,5060308.50,8734913.00,5418904.00,NA,3167402.00,10549873.00,3699109.25,8054364.00,NA,7918838.00,15530363.00,8004845.50
,759,767,3,883.825745,12.623,0.837333,,C13-label-7,TG(16:0_18:1_18:1),TG(16:0_18:1_18:1),C55H105O6N,0.005,0.897754,876.801819,1302981.88,2246316.25,1185351.62,3142520.75,1365566.38,NA,1162856.88,3773982.25,1882829.88,2239877.00,NA,3298025.25,5030722.00,3025827.00
,759,768,1,884.829285,12.626,0.622380,,C13-label-8,TG(16:0_18:1_18:1),TG(16:0_18:1_18:1),C55H105O6N,0.008,1.103675,876.801819,576336.25,657896.56,214925.92,352417.34,327860.72,NA,338964.53,1481613.38,417282.34,593088.69,NA,1238646.00,2711701.00,1342231.12
,759,769,1,885.832214,12.610,0.800218,,C13-label-9,TG(16:0_18:1_18:1),TG(16:0_18:1_18:1),C55H105O6N,0.008,0.620114,876.801819,0.00,325327.00,219193.38,278427.72,0.00,NA,62802.14,310031.97,97457.88,261579.27,NA,386455.91,956179.81,165650.14
,770,770,12,904.833435,13.388,0.823282,[M+H]+,C12 PARENT,TG(16:0_18:1_20:1),TG(16:0_18:1_20:1),C57H109O6N,0.122,0.742001,904.833435,752423424.00,1208869376.00,465526880.00,757360320.00,636681792.00,NA,285989760.00,1192585088.00,401615584.00,516287328.00,NA,472695840.00,558250176.00,454627680.00
,770,771,5,905.836975,13.390,0.664322,,C13-label-1,TG(16:0_18:1_20:1),TG(16:0_18:1_20:1),C57H109O6N,0.120,0.943319,904.833435,487668128.00,783471424.00,309196480.00,489293216.00,407864928.00,NA,191282384.00,779448128.00,263286800.00,338436832.00,NA,310319456.00,370146656.00,298499456.00
,770,772,0,914.867004,13.319,0.066714,,C13-label-10,TG(16:0_18:1_20:1),TG(16:0_18:1_20:1),C57H109O6N,0.191,0.800578,904.833435,0.00,65980.01,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,NA,0.00,0.00,0.00
,770,773,3,906.840515,13.387,0.617313,,C13-label-2,TG(16:0_18:1_20:1),TG(16:0_18:1_20:1),C57H109O6N,0.123,1.144191,904.833435,178541424.00,289887872.00,117885288.00,194877488.00,161360688.00,NA,71670920.00,312874176.00,103129792.00,143597392.00,NA,132765336.00,161520720.00,125202816.00
,770,774,4,907.843933,13.382,0.602755,,C13-label-3,TG(16:0_18:1_20:1),TG(16:0_18:1_20:1),C57H109O6N,0.128,1.210158,904.833435,44903132.00,68290608.00,32534624.00,56105708.00,41313828.00,NA,19092090.00,83678032.00,25988680.00,41852720.00,NA,37576100.00,46986176.00,36931696.00
,770,775,1,908.847229,13.378,0.657018,,C13-label-4,TG(16:0_18:1_20:1),TG(16:0_18:1_20:1),C57H109O6N,0.132,1.141665,904.833435,9577902.00,15360663.00,7413721.50,14969603.00,10624723.00,NA,4481043.50,23047362.00,7103826.00,11163317.00,NA,10487943.00,14500113.00,10105847.00
,770,776,3,909.850586,13.379,0.809139,,C13-label-5,TG(16:0_18:1_20:1),TG(16:0_18:1_20:1),C57H109O6N,0.131,1.140406,904.833435,1587675.62,3865294.75,1735777.38,4476172.00,2758879.25,NA,871959.25,5780161.50,1773903.38,2693962.75,NA,2769502.25,4392589.50,2892251.25
,770,777,10,910.853516,13.394,0.804260,,C13-label-6,TG(16:0_18:1_20:1),TG(16:0_18:1_20:1),C57H109O6N,0.116,0.670088,904.833435,673996.19,1391550.38,509903.88,1516721.38,772976.25,NA,185954.33,2492708.75,451297.03,976843.31,NA,1088302.00,1901279.62,1240489.00
,770,778,3,911.856628,13.385,0.783552,,C13-label-7,TG(16:0_18:1_20:1),TG(16:0_18:1_20:1),C57H109O6N,0.125,0.401610,904.833435,154346.33,376016.09,115990.00,463269.84,296017.22,NA,55048.29,580913.94,168514.27,331477.34,NA,284978.00,666461.19,260727.38
,770,779,1,912.860107,13.406,0.814110,,C13-label-8,TG(16:0_18:1_20:1),TG(16:0_18:1_20:1),C57H109O6N,0.104,0.534892,904.833435,55336.56,72624.53,32674.74,179030.12,140484.70,NA,34523.96,345667.72,108963.00,89333.49,NA,117082.02,247196.48,109690.53
,780,780,12,898.786560,11.740,0.818416,[M+H]+,C12 PARENT,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.028,0.814901,898.786560,739883520.00,1095110016.00,642610752.00,1088984960.00,847982912.00,NA,442328480.00,1002413760.00,849512960.00,964582720.00,NA,865061888.00,980137536.00,862622656.00
,780,781,9,899.790039,11.737,0.621135,,C13-label-1,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.031,0.949658,898.786560,483484128.00,704304640.00,410949280.00,705878144.00,548710656.00,NA,289088384.00,615830656.00,559379776.00,634715648.00,NA,573240256.00,655199616.00,572233024.00
,780,782,0,908.820557,11.677,0.071934,,C13-label-10,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.090,1.343175,898.786560,0.00,0.00,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,NA,0.00,0.00,85368.01
,780,783,0,913.836487,11.717,0.065890,,C13-label-15,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.051,0.400740,898.786560,0.00,142341.38,126713.51,0.00,0.00,NA,66140.42,112678.88,126960.30,106109.63,NA,137319.83,109933.51,84143.75
,780,784,0,914.840332,11.699,0.397659,,C13-label-16,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.068,0.934035,898.786560,320510.91,644550.31,250960.38,193266.75,171331.77,NA,184782.86,898427.56,409430.91,472305.88,NA,491577.16,862311.19,834244.81
,780,785,0,915.843811,11.668,0.058447,,C13-label-17,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.100,1.066299,898.786560,638751.31,981282.19,379020.34,923545.25,568873.44,NA,502636.53,1368147.88,1005078.81,1195432.38,NA,1335596.38,1355692.12,1177779.38
,780,786,9,900.793518,11.740,0.727887,,C13-label-2,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.028,1.084115,898.786560,174327696.00,254336240.00,155470864.00,272092416.00,202603344.00,NA,104725512.00,242201600.00,206699952.00,241478288.00,NA,221404992.00,257738032.00,218433488.00
,780,787,0,918.854065,11.686,0.171877,,C13-label-20,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.082,1.262082,898.786560,1505943.00,2139902.25,816285.25,1878664.38,1417394.12,NA,1207304.25,2633974.75,2238452.75,2592751.00,NA,2914107.00,3571687.75,2313176.75
,780,788,0,921.862915,11.807,0.060690,,C13-label-23,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.040,0.066208,898.786560,0.00,0.00,0.00,0.00,0.00,NA,45288.29,0.00,0.00,0.00,NA,0.00,0.00,0.00
,780,789,0,923.870667,11.770,0.063485,,C13-label-25,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.002,1.057035,898.786560,0.00,0.00,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,NA,0.00,92755.03,0.00
,780,790,0,924.872375,11.715,0.071605,,C13-label-26,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.052,0.725923,898.786560,78656.27,135307.97,118608.37,134192.61,94054.68,NA,0.00,277621.72,94409.73,201196.86,NA,0.00,80953.93,0.00
,780,791,0,925.876282,11.696,0.067048,,C13-label-27,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.072,0.131843,898.786560,66610.99,122913.62,63299.50,75198.27,0.00,NA,0.00,91316.38,0.00,69970.18,NA,0.00,0.00,0.00
,780,792,7,901.796936,11.741,0.700840,,C13-label-3,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.027,1.218272,898.786560,38588976.00,55890992.00,34273568.00,71348512.00,49267708.00,NA,23983216.00,60473676.00,52734652.00,61667076.00,NA,56249988.00,70513320.00,54796244.00
,780,793,0,933.904480,11.682,0.058327,,C13-label-35,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.085,1.372453,898.786560,0.00,0.00,0.00,0.00,0.00,NA,24663.80,0.00,0.00,0.00,NA,91721.80,0.00,0.00
,780,794,3,902.800476,11.732,0.690852,,C13-label-4,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.036,1.419738,898.786560,9130798.00,13468444.00,8508636.00,19781682.00,11723339.00,NA,5259816.00,14797629.00,11135941.00,15361232.00,NA,13998645.00,21979528.00,13794087.00
,780,795,2,903.803894,11.762,0.805363,,C13-label-5,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.006,1.485693,898.786560,1812048.00,2809187.25,2074622.88,6851088.50,3810386.25,NA,530961.94,4022815.75,2827640.75,2998246.75,NA,3945593.25,5801996.00,3889262.75
,780,796,5,904.807190,11.786,0.789362,,C13-label-6,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.018,1.416589,898.786560,943389.69,1088929.62,384135.72,2484007.25,1344827.12,NA,261510.02,1531539.38,912052.94,994690.75,NA,1028390.50,1876358.12,1171958.62
,780,797,6,905.809875,11.738,0.830000,,C13-label-7,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.030,0.673819,898.786560,233694.19,211210.81,107234.30,750972.06,523410.03,NA,65332.64,457982.16,152578.36,521664.09,NA,603171.31,1412065.38,390005.50
,780,798,0,906.813110,11.707,0.264254,,C13-label-8,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.061,0.538459,898.786560,0.00,70398.44,0.00,161949.33,136846.30,NA,63370.09,149477.58,0.00,96475.28,NA,0.00,235190.19,210708.80
,780,799,0,907.817078,11.744,0.067903,,C13-label-9,TG(16:0_18:1_20:4),TG(16:0_18:1_20:4),C57H103O6N,0.023,1.210193,898.786560,0.00,0.00,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,NA,86476.90,153336.31,0.00
,800,800,12,932.865173,14.153,0.830553,[M+H]+,C12 PARENT,TG(16:0_18:1_22:1),TG(16:0_18:1_22:1),C59H113O6N,0.013,1.177699,932.865173,126556888.00,239549136.00,55500572.00,161544640.00,124644360.00,NA,56708980.00,243133200.00,53678924.00,81671208.00,NA,79598472.00,77244136.00,69387496.00
,800,801,9,933.868469,14.154,0.743599,,C13-label-1,TG(16:0_18:1_22:1),TG(16:0_18:1_22:1),C59H113O6N,0.012,1.111076,932.865173,84629296.00,158395120.00,36280636.00,106964008.00,84885032.00,NA,37344760.00,162001152.00,34089644.00,54814192.00,NA,54495940.00,52717120.00,46503124.00
,800,802,8,934.872009,14.147,0.710610,,C13-label-2,TG(16:0_18:1_22:1),TG(16:0_18:1_22:1),C59H113O6N,0.019,1.305745,932.865173,33369146.00,61752860.00,15089939.00,46808896.00,35603704.00,NA,16644696.00,69067400.00,15388809.00,27074200.00,NA,27384126.00,28461670.00,21416588.00
,800,803,1,935.875427,14.142,0.728489,,C13-label-3,TG(16:0_18:1_22:1),TG(16:0_18:1_22:1),C59H113O6N,0.024,1.369563,932.865173,8177430.50,16032656.00,4491749.50,15527935.00,11075559.00,NA,5194701.50,20804474.00,4782697.50,9303527.00,NA,8902297.00,9876795.00,7301910.50
,800,804,2,936.878662,14.141,0.807106,,C13-label-4,TG(16:0_18:1_22:1),TG(16:0_18:1_22:1),C59H113O6N,0.025,1.302949,932.865173,1944050.38,3762126.00,1117295.62,4018780.00,3039684.00,NA,1470239.00,5586077.50,1382668.50,2753638.25,NA,3097156.75,3461504.75,2246843.75
,800,805,0,980.020935,14.102,0.063190,,C13-label-47,TG(16:0_18:1_22:1),TG(16:0_18:1_22:1),C59H113O6N,0.064,0.809632,932.865173,18771.96,0.00,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,NA,0.00,0.00,0.00
,800,806,1,937.881592,14.141,0.754228,,C13-label-5,TG(16:0_18:1_22:1),TG(16:0_18:1_22:1),C59H113O6N,0.025,0.846011,932.865173,442005.53,827676.31,206212.12,1220702.00,721682.69,NA,397680.84,1637679.50,345356.34,718063.81,NA,824044.31,1017779.69,625564.44
,800,807,6,938.884705,14.133,0.820572,,C13-label-6,TG(16:0_18:1_22:1),TG(16:0_18:1_22:1),C59H113O6N,0.033,0.585074,932.865173,53174.56,187467.69,58939.31,427812.34,249046.81,NA,63420.17,562374.50,75443.85,166005.42,NA,247558.08,351597.78,165865.92
,808,808,12,924.801941,11.722,0.832391,[M+H]+,C12 PARENT,TG(16:0_18:1_22:5),TG(16:0_18:1_22:5),C59H105O6N,0.003,0.527985,924.801941,817013056.00,1254899200.00,577114816.00,1098593024.00,985316096.00,NA,399990880.00,1375753984.00,723817536.00,1064554752.00,NA,892199616.00,876546368.00,929408512.00
,808,809,6,925.805603,11.720,0.742136,,C13-label-1,TG(16:0_18:1_22:5),TG(16:0_18:1_22:5),C59H105O6N,0.004,0.857046,924.801941,542250688.00,826590720.00,385851808.00,730887872.00,644283648.00,NA,257645360.00,922026944.00,492255328.00,719303936.00,NA,613197824.00,597656832.00,635667904.00
,808,810,0,934.835510,11.698,0.072394,,C13-label-10,TG(16:0_18:1_22:5),TG(16:0_18:1_22:5),C59H105O6N,0.027,0.522318,924.801941,0.00,0.00,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,NA,0.00,109977.16,0.00
,808,811,0,939.852356,11.704,0.063461,,C13-label-15,TG(16:0_18:1_22:5),TG(16:0_18:1_22:5),C59H105O6N,0.021,0.649413,924.801941,0.00,61811.33,0.00,0.00,55686.18,NA,42977.89,88404.47,0.00,102782.16,NA,0.00,101348.62,98786.38
,808,812,4,926.809082,11.719,0.739297,,C13-label-2,TG(16:0_18:1_22:5),TG(16:0_18:1_22:5),C59H105O6N,0.006,0.987828,924.801941,217737104.00,322904320.00,150049392.00,293764416.00,253522608.00,NA,115345496.00,382732256.00,202639552.00,317249952.00,NA,268355200.00,274227968.00,289773920.00
,808,813,0,948.882935,11.693,0.070136,,C13-label-24,TG(16:0_18:1_22:5),TG(16:0_18:1_22:5),C59H105O6N,0.032,1.029172,924.801941,68269.18,0.00,36276.22,0.00,0.00,NA,0.00,0.00,0.00,115098.63,NA,96805.15,0.00,116151.71
,808,814,0,950.888000,11.653,0.064662,,C13-label-26,TG(16:0_18:1_22:5),TG(16:0_18:1_22:5),C59H105O6N,0.071,0.706062,924.801941,85674.98,0.00,44674.94,0.00,0.00,NA,0.00,0.00,0.00,0.00,NA,0.00,0.00,71557.82
,808,815,5,927.812500,11.710,0.751332,,C13-label-3,TG(16:0_18:1_22:5),TG(16:0_18:1_22:5),C59H105O6N,0.015,1.052544,924.801941,59619788.00,90760168.00,43964120.00,85075080.00,68618280.00,NA,33218298.00,115663720.00,59256176.00,98174248.00,NA,89975488.00,92471456.00,95029600.00
,808,816,2,928.816101,11.698,0.696101,,C13-label-4,TG(16:0_18:1_22:5),TG(16:0_18:1_22:5),C59H105O6N,0.027,1.314259,924.801941,13824341.00,20504034.00,10345065.00,23368402.00,16117599.00,NA,8760361.00,29228840.00,14999748.00,26805320.00,NA,25198176.00,30043230.00,27303888.00
,808,817,0,929.819336,11.695,0.295124,,C13-label-5,TG(16:0_18:1_22:5),TG(16:0_18:1_22:5),C59H105O6N,0.030,1.181557,924.801941,3228694.00,4977980.00,2555964.25,7052350.50,4562519.50,NA,2173658.75,7008164.00,4021680.75,7167443.50,NA,6641685.50,8260257.50,6626690.50
,808,818,9,930.822266,11.696,0.845321,,C13-label-6,TG(16:0_18:1_22:5),TG(16:0_18:1_22:5),C59H105O6N,0.028,0.721284,924.801941,1218836.12,1494569.12,926571.50,2031333.38,1274022.00,NA,566148.12,2738088.00,1162007.75,2062591.00,NA,2138344.75,3084652.00,2149886.75
,808,819,10,931.825928,11.710,0.824407,,C13-label-7,TG(16:0_18:1_22:5),TG(16:0_18:1_22:5),C59H105O6N,0.015,1.048011,924.801941,235779.80,625306.44,269868.78,576906.06,418712.22,NA,154725.42,543092.12,360676.16,493695.88,NA,584664.25,1072473.50,994428.00
,808,820,3,932.828857,11.678,0.717651,,C13-label-8,TG(16:0_18:1_22:5),TG(16:0_18:1_22:5),C59H105O6N,0.046,0.588872,924.801941,175482.00,121498.19,43760.88,113488.66,216116.70,NA,29000.43,260517.12,56791.55,193658.30,NA,212056.27,517583.03,211745.14
,808,821,0,933.832214,11.658,0.068839,,C13-label-9,TG(16:0_18:1_22:5),TG(16:0_18:1_22:5),C59H105O6N,0.067,0.588239,924.801941,171470.52,0.00,48494.99,0.00,0.00,NA,0.00,0.00,88663.24,0.00,NA,69368.21,151861.62,0.00
,822,822,12,922.786194,11.088,0.823386,[M+H]+,C12 PARENT,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.000,0.396854,922.786194,953633856.00,1155411328.00,686197760.00,1102294528.00,1229488384.00,NA,501375008.00,1361304576.00,997279744.00,1071679680.00,NA,1023735360.00,1115326592.00,1035665600.00
,822,823,11,923.789856,11.088,0.702143,,C13-label-1,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.000,0.726775,922.786194,632253440.00,769960896.00,450947104.00,728282560.00,817096192.00,NA,340041216.00,923329344.00,677212672.00,729421824.00,NA,696770816.00,761873856.00,694987392.00
,822,824,1,937.836792,11.072,0.777281,,C13-label-15,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.016,0.715889,922.786194,0.00,149604.02,43029.02,0.00,125804.62,NA,138086.45,178457.23,357079.28,349204.28,NA,108278.99,446948.28,242647.19
,822,825,5,938.840149,11.081,0.825770,,C13-label-16,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.008,0.715124,922.786194,1742013.12,2827299.00,1136049.12,1480645.00,1257248.25,NA,1658597.00,3858492.00,2678902.25,3526792.75,NA,3611923.25,4500868.50,4261665.00
,822,826,3,939.843811,11.084,0.718456,,C13-label-17,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.005,1.039070,922.786194,6177193.50,7172507.50,4035319.25,6213940.00,6952444.00,NA,5953534.50,9414612.00,9092002.00,11862984.00,NA,12188416.00,15361268.00,13207219.00
,822,827,10,940.847168,11.085,0.734041,,C13-label-18,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.003,1.037962,922.786194,81506456.00,83422808.00,59108532.00,94342208.00,94727832.00,NA,82328744.00,140162032.00,123729368.00,169724544.00,NA,183135088.00,204771856.00,175810960.00
,822,828,8,941.850525,11.082,0.703697,,C13-label-19,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.006,1.036856,922.786194,36238644.00,42906752.00,27190880.00,42918348.00,45031344.00,NA,40037284.00,62400428.00,59822112.00,82754984.00,NA,78615368.00,99411032.00,85138024.00
,822,829,10,924.793274,11.085,0.708151,,C13-label-2,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.003,0.791985,922.786194,254853744.00,308210816.00,177725392.00,298169952.00,291276960.00,NA,142160144.00,379836512.00,274280960.00,306453984.00,NA,315015584.00,339591904.00,324567328.00
,822,830,10,942.854065,11.084,0.749056,,C13-label-20,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.005,1.229956,922.786194,13107100.00,15120765.00,8592044.00,14700439.00,12620469.00,NA,15823159.00,21194870.00,19577176.00,26364718.00,NA,31002528.00,36423768.00,34297336.00
,822,831,7,943.857361,11.079,0.830645,,C13-label-21,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.009,1.163983,922.786194,3245778.75,4116608.75,1908573.38,3003555.75,2344491.25,NA,4147953.25,6244792.50,4550499.00,5884061.50,NA,8423704.00,9441045.00,9438405.00
,822,832,7,944.860535,11.093,0.816319,,C13-label-22,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.004,0.968956,922.786194,777727.94,1145834.25,488856.09,923260.75,814355.31,NA,736587.19,1704556.38,1341909.75,1507821.88,NA,2490136.75,3262342.00,1975240.62
,822,833,2,945.863525,11.081,0.637455,,C13-label-23,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.008,0.580757,922.786194,124772.01,213757.70,63929.64,107285.27,98648.30,NA,207641.69,410998.28,132420.86,334541.97,NA,612789.81,778456.81,404065.91
,822,834,1,946.867004,11.068,0.596788,,C13-label-24,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.021,0.709062,922.786194,0.00,0.00,0.00,0.00,93213.78,NA,0.00,0.00,0.00,0.00,NA,271837.12,390379.16,95026.48
,822,835,0,947.870972,11.088,0.073394,,C13-label-25,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.000,1.352230,922.786194,0.00,0.00,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,NA,0.00,157826.16,0.00
,822,836,6,925.796814,11.079,0.687171,,C13-label-3,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.009,1.054836,922.786194,71778544.00,80743752.00,47652172.00,72869928.00,79122968.00,NA,43843432.00,109494120.00,79922832.00,89127648.00,NA,92188776.00,106758048.00,103267744.00
,822,837,0,958.907471,11.082,0.121877,,C13-label-36,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.006,0.954762,922.786194,338401.16,206078.17,446055.00,521957.25,430787.91,NA,669453.25,675312.69,789788.94,1001058.94,NA,953382.81,1527478.62,793932.75
,822,838,1,959.910828,11.092,0.505733,,C13-label-37,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.003,0.953764,922.786194,75117.88,0.00,80535.49,95411.65,0.00,NA,177668.48,155931.42,284277.84,187431.48,NA,286933.97,331774.47,107418.10
,822,839,0,960.913940,11.142,0.066159,,C13-label-38,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.053,0.698696,922.786194,0.00,0.00,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,NA,0.00,134731.45,0.00
,822,840,5,926.800232,11.081,0.658558,,C13-label-4,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.008,1.119550,922.786194,16639345.00,19397090.00,10243070.00,18400282.00,17050818.00,NA,12081997.00,27431704.00,17869944.00,23421530.00,NA,23669738.00,31383042.00,29900664.00
,822,841,1,927.803467,11.079,0.612173,,C13-label-5,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.009,0.986770,922.786194,4032195.25,4791668.00,2501706.00,3917776.75,4011245.75,NA,2762435.75,6064114.50,3779428.00,5181461.50,NA,7482637.50,8908296.00,7255700.50
,822,842,6,928.806702,11.078,0.789662,,C13-label-6,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.011,0.854276,922.786194,1125433.00,1068692.12,635149.94,1581362.62,934608.00,NA,645653.44,2036794.00,1289335.75,1496586.12,NA,2008159.62,3464572.00,2532815.25
,822,843,5,929.809814,11.066,0.749661,,C13-label-7,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.023,0.590784,922.786194,389753.34,443020.34,87537.85,493760.12,374278.34,NA,104679.51,484129.09,569711.81,178973.23,NA,1055695.50,877594.69,662478.81
,822,844,0,930.813538,11.052,0.068874,,C13-label-8,TG(16:0_18:1_22:6),TG(16:0_18:1_22:6),C59H103O6N,0.036,0.983579,922.786194,51367.42,144770.45,72963.36,0.00,0.00,NA,31803.93,0.00,0.00,216474.11,NA,259310.00,430685.41,103737.59
,845,845,12,922.786438,11.433,0.824173,[M+H]+,C12 PARENT,TG(16:0_18:1_22:6) (1),TG(16:0_18:1_22:6),C59H103O6N,0.017,0.661423,922.786438,1962234368.00,2441789696.00,1167519872.00,1830205824.00,1546123264.00,NA,1172189568.00,2578089216.00,1986715648.00,2384278016.00,NA,2748210944.00,2582344192.00,2534401792.00
,845,846,11,923.790039,11.433,0.708891,,C13-label-1,TG(16:0_18:1_22:6) (1),TG(16:0_18:1_22:6),C59H103O6N,0.017,0.924986,922.786438,1316444160.00,1652175488.00,784311104.00,1231394176.00,1022751744.00,NA,810353984.00,1743767680.00,1351134464.00,1598096256.00,NA,1891367808.00,1766475264.00,1752776192.00
,845,847,0,938.840149,11.408,0.273605,,C13-label-16,TG(16:0_18:1_22:6) (1),TG(16:0_18:1_22:6),C59H103O6N,0.009,0.715124,922.786438,210707.67,0.00,228579.50,246486.92,176732.14,NA,321370.66,348176.34,347214.91,451572.41,NA,0.00,213859.12,308003.75
,845,848,0,939.843201,11.379,0.179024,,C13-label-17,TG(16:0_18:1_22:6) (1),TG(16:0_18:1_22:6),C59H103O6N,0.037,0.389651,922.786438,0.00,0.00,255564.75,597064.25,0.00,NA,403871.91,302755.91,244029.25,911593.94,NA,616715.31,1796577.38,514360.41
,845,849,11,924.793640,11.433,0.766547,,C13-label-2,TG(16:0_18:1_22:6) (1),TG(16:0_18:1_22:6),C59H103O6N,0.017,1.187978,922.786438,482453344.00,609331584.00,292896224.00,457636256.00,373754368.00,NA,312142112.00,668136384.00,509655648.00,628943552.00,NA,731968000.00,701111872.00,690813888.00
,845,850,0,942.853943,11.450,0.074586,,C13-label-20,TG(16:0_18:1_22:6) (1),TG(16:0_18:1_22:6),C59H103O6N,0.033,1.100487,922.786438,99916.62,0.00,504498.12,177042.00,0.00,NA,365888.88,0.00,243774.95,550463.12,NA,398075.53,779184.94,317542.31
,845,851,1,943.857910,11.387,0.677334,,C13-label-21,TG(16:0_18:1_22:6) (1),TG(16:0_18:1_22:6),C59H103O6N,0.030,1.745975,922.786438,206581.98,0.00,321318.47,1363508.38,1151077.62,NA,1393713.38,825882.31,952390.50,755556.75,NA,0.00,2690158.75,372108.88
,845,852,0,944.861145,11.391,0.076310,,C13-label-22,TG(16:0_18:1_22:6) (1),TG(16:0_18:1_22:6),C59H103O6N,0.026,1.614927,922.786438,0.00,0.00,0.00,0.00,496035.66,NA,294432.31,0.00,273065.34,0.00,NA,0.00,273217.97,264994.12
